Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,SessionDuration,TotalPagesViewed,High_Revenue,Engage_2
0,0.0,0,0.0,69,5793.52381,0.0,0.007835821,0.0,0,11,2,2,1,8,0,0,0,5793.52381,69,0,1
0,0.0,0,0.0,4,18.0,0.0,0.075,0.0,0,12,3,2,2,3,0,0,0,18.0,4,0,1
7,168.7,0,0.0,34,1062.704762,0.005405405,0.013719827,0.0,0,9,2,2,3,2,0,0,0,1231.404762,41,0,1
0,0.0,0,0.0,8,332.0,0.0,0.028571429,14.1273698,0,11,1,2,4,8,0,1,1,332.0,8,1,1
0,0.0,0,0.0,18,773.2,0.0,0.0125,46.4748023,0,11,1,1,3,1,0,0,1,773.2,18,1,1
3,227.0,0,0.0,3,164.0,0.0,0.013333333,0.0,0,3,1,1,3,2,0,0,0,391.0,6,0,1
2,94.7,0,0.0,23,897.19,0.0,0.002898551,0.0,0,8,3,2,3,2,0,1,0,991.89,25,0,1
1,73.0,0,0.0,23,1280.45,0.0,0.008695652,36.54680355,0,12,2,4,1,2,0,0,1,1353.45,24,1,1
0,0.0,1,0.0,7,188.0,0.0,0.033333333,0.0,0,3,2,2,1,8,0,0,0,188.0,8,0,1
5,54.0,0,0.0,4,13.0,0.028571429,0.057142857,0.0,0,5,2,2,3,4,0,0,0,67.0,9,0,1
0,0.0,0,0.0,9,267.75,0.0,0.022222222,0.0,0,12,3,2,8,2,0,1,0,267.75,9,0,1
3,47.0,0,0.0,89,3436.975,0.0,0.004387373,0.0,0,11,2,2,3,2,0,0,1,3483.975,92,0,1
4,63.25,2,7.0,9,297.0833333,0.0,0.014285714,0.0,0,11,2,2,6,8,0,1,0,367.3333333,15,0,1
3,19.5,0,0.0,16,250.0833333,0.0,0.013157895,0.0,0,5,2,2,3,2,0,0,0,269.5833333,19,0,1
3,199.0,0,0.0,34,1425.566667,0.0,0.008823529,0.0,0,11,2,2,9,2,0,0,1,1624.566667,37,0,1
0,0.0,0,0.0,65,2706.595238,0.0,0.022692308,0.0,0,11,2,2,1,2,0,0,0,2706.595238,65,0,1
0,0.0,0,0.0,2,5.0,0.0,0.1,0.0,0,11,2,4,1,5,0,0,0,5.0,2,0,1
3,31.2,1,42.4,13,134.45,0.0,0.0125,0.0,0,11,2,2,6,2,0,0,0,208.05,17,0,1
3,117.0,0,0.0,5,68.0,0.0,0.033333333,0.0,1,5,2,2,6,5,0,1,0,185.0,8,0,1
2,83.0,0,0.0,3,264.0,0.0,0.05,0.0,0,5,3,3,7,11,0,0,0,347.0,5,0,1
1,47.0,0,0.0,19,881.1666667,0.0,0.005882353,0.0,0,5,2,2,6,4,0,0,0,928.1666667,20,0,1
7,51.0,3,222.0,21,654.5,0.0,0.007142857,0.0,0,5,2,2,1,4,0,0,0,927.5,31,0,1
1,21.0,0,0.0,23,529.75,0.0,0.009090909,57.3158913,0,11,1,2,1,8,0,0,1,550.75,24,1,1
5,39.0,0,0.0,13,137.0,0.0,0.011764706,0.0,0,11,2,4,3,2,0,0,1,176.0,18,0,1
0,0.0,5,497.8333333,26,851.6666667,0.006451613,0.01827957,0.0,0,11,2,2,1,2,0,1,0,1349.5,31,0,1
7,139.5,0,0.0,30,1448.752381,0.006060606,0.012878788,0.0,0,3,1,2,3,2,0,0,0,1588.252381,37,0,1
0,0.0,0,0.0,2,35.0,0.0,0.05,0.0,0,11,2,2,1,10,0,0,0,35.0,2,0,1
0,0.0,0,0.0,6,172.2083333,0.033333333,0.044444444,0.0,0,12,3,2,6,2,0,0,1,172.2083333,6,0,1
7,288.5208333,0,0.0,12,402.3958333,0.0,0.002857143,0.0,0,12,1,1,8,2,0,1,0,690.9166666,19,0,1
10,228.35,0,0.0,3,28.6,0.0,0.001851852,0.0,0,10,2,2,7,5,0,0,0,256.95,13,0,1
6,53.38095238,0,0.0,5,54.38095238,0.0,0.003571429,0.0,0,3,2,2,6,2,0,1,0,107.76190476,11,0,1
1,21.5,2,323.0,14,836.8333333,0.0,0.001904762,0.0,0,5,2,2,8,2,0,0,0,1181.3333333,17,0,1
0,0.0,1,5.0,9,279.0,0.04,0.041666667,0.0,0,11,3,2,7,8,0,1,0,284.0,10,0,1
1,51.4,0,0.0,7,562.3,0.0,0.0,36.65735004,0,7,1,1,6,2,0,1,1,613.6999999999999,8,1,1
4,104.2,0,0.0,19,456.9,0.0,0.0125,0.0,0,8,2,2,8,6,0,1,0,561.1,23,0,1
4,15.0,1,4.0,44,950.625,0.0,0.004444444,0.0,0,11,2,2,8,1,0,0,0,969.625,49,0,1
5,27.4,0,0.0,5,51.2,0.0,0.005,0.0,0,8,2,2,2,2,0,0,1,78.6,10,0,1
2,165.2,0,0.0,36,983.425,0.0,0.010526316,0.0,0,8,2,4,8,6,0,1,0,1148.625,38,0,1
3,62.0,0,0.0,13,392.9285714,0.0125,0.025,0.0,0,5,3,2,3,2,0,0,0,454.9285714,16,0,1
1,30.0,0,0.0,7,157.5,0.0,0.025,0.0,0,3,2,2,3,3,0,0,0,187.5,8,0,1
3,41.2,0,0.0,7,942.8,0.0,0.03,0.0,0,8,1,1,4,5,0,0,0,984.0,10,0,1
0,0.0,0,0.0,12,442.5,0.0,0.008333333,0.0,0,11,2,2,1,2,0,0,0,442.5,12,0,1
0,0.0,0,0.0,13,524.0,0.0,0.016666667,45.4642609,0,11,2,4,9,8,0,1,1,524.0,13,1,1
2,15.0,0,0.0,11,223.4666667,0.0,0.028571429,0.0,0,9,2,2,3,6,0,1,1,238.4666667,13,0,1
0,0.0,0,0.0,20,1395.258333,0.0,0.011111111,0.0,0,3,1,1,1,9,0,1,0,1395.258333,20,0,1
0,0.0,2,20.0,28,1085.25,0.0,0.01,0.0,0,12,3,2,1,11,0,0,1,1105.25,30,0,1
4,243.68,0,0.0,12,1256.0,0.0,0.01875,0.0,0,6,2,2,3,1,0,0,0,1499.68,16,0,1
0,0.0,0,0.0,21,882.75,0.0,0.020408163,0.0,0,12,2,2,2,2,0,1,0,882.75,21,0,1
4,211.8,0,0.0,15,512.9,0.0,0.00625,0.0,0,11,1,1,3,2,0,0,0,724.7,19,0,1
0,0.0,0,0.0,8,247.5,0.0,0.00952381,0.0,0,11,2,2,9,2,0,0,1,247.5,8,0,1
0,0.0,0,0.0,7,304.3333333,0.0,0.033333333,0.0,0,5,1,1,1,2,0,1,0,304.3333333,7,0,1
5,69.5,4,116.0,84,2839.75,0.0,0.006593407,6.281494505,0,5,2,4,9,2,0,0,0,3025.25,93,1,1
1,28.0,1,47.0,13,224.5,0.0,0.014285714,0.0,0,3,1,1,1,8,0,0,0,299.5,15,0,1
0,0.0,0,0.0,17,639.7566667,0.0,0.011764706,63.45892077,0,10,2,2,3,4,0,0,1,639.7566667,17,1,1
1,15.1,0,0.0,9,248.05,0.0,0.01875,0.0,0,9,3,2,4,4,0,0,0,263.15000000000003,10,0,1
1,383.8,0,0.0,11,92.4,0.0,0.016666667,0.0,0,7,2,2,9,2,0,0,0,476.2000000000001,12,0,1
8,217.4,2,67.4,24,428.3,0.0,0.007142857,0.0,0,9,2,4,4,5,0,0,0,713.1,34,0,1
6,47.3,0,0.0,14,858.2,0.0,0.010526316,0.0,0,10,4,1,3,5,0,0,1,905.5,20,0,1
0,0.0,0,0.0,10,383.0,0.0,0.05,0.0,0,11,2,2,9,2,0,1,0,383.0,10,0,1
0,0.0,0,0.0,10,267.25,0.0,0.011111111,0.0,0,12,2,4,7,2,0,1,0,267.25,10,0,1
2,63.5,0,0.0,12,222.5,0.0,0.007142857,0.0,0,12,2,10,3,2,0,1,0,286.0,14,0,1
1,56.0,0,0.0,11,191.0,0.0,0.018181818,0.0,0,5,2,2,2,4,0,1,0,247.0,12,0,1
3,67.4,0,0.0,4,51.3,0.0,0.028571429,0.0,0,10,2,2,1,2,0,1,0,118.7,7,0,1
3,119.0,0,0.0,41,1282.5,0.0,0.007142857,0.0,0,3,2,6,2,2,0,0,0,1401.5,44,0,1
0,0.0,0,0.0,2,689.0,0.0,0.1,0.0,0,5,2,2,3,2,0,0,0,689.0,2,0,1
4,64.33333333,1,13.0,27,1433.916667,0.0,0.018226601,3.691344828,0,3,1,4,1,8,0,0,1,1511.25000033,32,1,1
3,86.6,0,0.0,35,596.0333333,0.0,0.005263158,0.0,0,10,2,5,1,2,0,0,0,682.6333333,38,0,1
3,58.4,0,0.0,11,267.3,0.0,0.016666667,0.0,0,11,2,2,4,2,0,1,0,325.7,14,0,1
3,21.0,0,0.0,17,256.95,0.0,0.02,0.0,0,11,2,4,1,8,0,1,1,277.95,20,0,1
3,154.0,2,107.0,58,1978.214286,0.0,0.000409836,0.0,0,5,2,5,3,2,0,0,0,2239.214286,63,0,1
0,0.0,0,0.0,3,158.0,0.033333333,0.033333333,0.0,0,12,1,1,1,3,0,0,0,158.0,3,0,1
6,618.0666667,0,0.0,50,1342.083333,0.0,0.004385965,28.06804986,0,6,2,2,6,11,0,0,1,1960.1499997,56,1,1
1,18.0,0,0.0,24,1332.25,0.0,0.008695652,0.0,0,12,2,2,1,2,0,0,0,1350.25,25,0,1
0,0.0,0,0.0,8,272.9,0.05,0.075,0.0,0,10,1,1,1,1,0,0,0,272.9,8,0,1
2,213.5,0,0.0,6,108.9166667,0.0,0.025,0.0,0,12,1,1,1,2,0,1,0,322.4166667,8,0,1
0,0.0,0,0.0,27,867.7777778,0.0,0.004487179,0.0,0,12,2,2,3,1,0,0,0,867.7777778,27,0,1
1,39.2,2,120.8,7,80.5,0.0,0.01,0.0,0,11,3,2,4,2,0,1,0,240.5,10,0,1
2,82.6,6,316.0,34,1446.733333,0.0,0.002439024,0.0,0,10,4,1,4,2,0,1,0,1845.333333,42,0,1
7,163.6666667,0,0.0,8,119.3333333,0.015384615,0.023076923,0.0,0,3,3,2,6,11,0,1,0,283.0,15,0,1
9,162.05,0,0.0,27,399.6939394,0.0,0.009195402,0.0,0,3,1,1,7,2,0,0,0,561.7439394,36,0,1
11,240.1,1,0.0,33,668.0333333,0.0,0.018119658,0.0,0,8,2,4,7,2,0,1,0,908.1333333,45,0,1
4,323.5,0,0.0,10,320.75,0.0,0.015384615,0.0,0,11,2,2,6,2,0,0,0,644.25,14,0,1
5,188.0,0,0.0,22,352.8,0.0,0.008,0.0,0,5,2,2,3,2,0,0,0,540.8,27,0,1
0,0.0,0,0.0,16,1062.666667,0.0,0.0125,54.56704868,0,9,4,1,1,4,0,0,1,1062.666667,16,1,1
1,11.0,0,0.0,16,253.0,0.0,0.023529412,0.0,0,3,2,2,1,3,0,0,0,264.0,17,0,1
0,0.0,0,0.0,8,64.0,0.0,0.05,0.0,0,12,2,2,3,8,0,0,0,64.0,8,0,1
5,62.6,0,0.0,15,272.5,0.0,0.011111111,0.0,0,10,1,1,1,2,0,1,0,335.1,20,0,1
0,0.0,0,0.0,31,641.6558915,0.0,0.005376344,60.04472938,0,9,1,1,4,2,0,0,1,641.6558915,31,1,1
0,0.0,0,0.0,8,316.0,0.0,0.019047619,0.0,0,3,1,1,1,2,0,1,0,316.0,8,0,1
1,250.8,2,194.4,2,194.4,0.0,0.05,0.0,0,8,2,2,1,6,0,1,0,639.6,5,0,1
1,3.0,2,34.0,41,1021.519444,0.009302326,0.017829457,0.0,0,12,1,2,3,2,0,1,0,1058.519444,44,0,1
7,113.75,1,28.5,15,1047.0,0.010526316,0.019298246,0.0,0,12,1,1,3,2,0,0,1,1189.25,23,0,1
1,15.2,0,0.0,6,199.6,0.0,0.014285714,0.0,0,10,1,8,2,6,0,0,0,214.8,7,0,1
3,38.0,0,0.0,83,2101.466667,0.0,0.001190476,0.0,0,5,2,2,1,4,0,0,0,2139.466667,86,0,1
6,128.5,0,0.0,68,1080.15,0.0,0.001715686,0.0,0,5,2,2,2,2,0,0,0,1208.65,74,0,1
4,64.66666667,0,0.0,38,1445.666667,0.0,0.005263158,52.11335786,0,11,2,2,1,2,0,0,1,1510.33333367,42,1,1
3,168.0,0,0.0,7,296.1666667,0.0,0.011111111,0.0,0,3,2,2,3,2,0,0,0,464.1666667,10,0,1
0,0.0,0,0.0,3,62.4,0.0,0.05,23.79060609,0,8,1,1,8,3,0,0,1,62.4,3,1,1
0,0.0,0,0.0,13,324.0,0.0,0.003030303,0.0,0,5,2,2,2,2,0,1,0,324.0,13,0,1
2,56.73333333,0,0.0,33,1091.394074,0.0,0.003594771,0.0,0,10,4,2,3,2,0,1,0,1148.12740733,35,0,1
0,0.0,0,0.0,3,121.5,0.0,0.007407407,0.0,0,11,1,1,1,2,0,1,0,121.5,3,0,1
0,0.0,0,0.0,15,418.375,0.0,0.013333333,13.18554515,0,12,3,2,1,2,0,1,1,418.375,15,1,1
5,49.2,4,379.0,5,74.6,0.0,0.018181818,8.326728149,0,9,2,2,8,2,0,0,0,502.8,14,1,1
3,168.5,0,0.0,5,84.0,0.0,0.025,0.0,0,12,3,2,7,10,0,0,0,252.5,8,0,1
3,91.0,2,338.0,11,451.0,0.0,0.006666667,45.7504,0,3,2,2,1,10,0,0,1,880.0,16,1,1
4,282.1,0,0.0,7,107.6,0.0,0.011111111,0.0,0,8,1,1,2,5,0,0,0,389.7000000000001,11,0,1
0,0.0,0,0.0,13,1005.0,0.0,0.016666667,0.0,0,5,2,2,7,2,0,0,0,1005.0,13,0,1
3,62.0,0,0.0,13,2038.0,0.0,0.021428571,0.0,0,5,2,2,8,3,0,0,0,2100.0,16,0,1
0,0.0,0,0.0,4,141.0,0.0,0.05,0.0,0,8,4,1,3,3,0,0,0,141.0,4,0,1
10,130.55,1,23.2,7,128.2333333,0.006666667,0.015238095,0.0,0,10,2,2,6,5,0,0,0,281.9833333,18,0,1
1,120.0,1,85.0,33,616.4333333,0.0,0.005714286,0.0,0,5,2,2,5,2,0,0,0,821.4333333,35,0,1
3,131.0,0,0.0,8,117.6666667,0.0,0.006666667,0.0,0,5,1,1,4,5,0,1,0,248.6666667,11,0,1
4,64.25,1,282.0,18,720.75,0.0,0.003508772,0.0,0,5,2,2,1,2,0,0,0,1067.0,23,0,1
4,341.6,0,0.0,3,77.0,0.0,0.022222222,0.0,0,10,3,2,8,2,0,1,0,418.6,7,0,1
0,0.0,0,0.0,28,475.025,0.0,0.000446429,0.0,0,11,1,1,6,10,0,0,0,475.025,28,0,1
7,204.1,0,0.0,5,128.7,0.0,0.0125,0.0,0,9,2,7,1,2,0,0,0,332.79999999999995,12,0,1
0,0.0,0,0.0,22,1632.533333,0.009090909,0.025,0.0,0,12,3,2,1,2,0,1,0,1632.533333,22,0,1
0,0.0,0,0.0,11,482.6666667,0.0,0.02,22.738,0,5,1,1,6,2,0,0,1,482.6666667,11,1,1
3,59.0,0,0.0,10,269.0,0.0,0.018181818,50.388,0,5,1,1,1,5,0,1,1,328.0,13,1,1
1,0.0,0,0.0,21,921.6233333,0.0,0.01,0.0,0,9,2,2,1,2,0,0,0,921.6233333,22,0,1
2,124.0,0,0.0,2,112.8,0.0,0.025,0.0,0,8,2,2,1,1,0,0,0,236.8,4,0,1
5,85.66666667,0,0.0,25,1194.5,0.0,0.007692308,11.51923077,0,5,2,2,1,2,0,0,1,1280.16666667,30,1,1
5,56.8,0,0.0,3,27.2,0.0,0.033333333,0.0,0,11,2,2,6,2,0,0,0,84.0,8,0,1
0,0.0,0,0.0,8,121.375,0.0,0.025,0.0,0,12,3,2,4,2,0,0,0,121.375,8,0,1
0,0.0,0,0.0,34,1401.458333,0.0,0.023529412,0.0,0,11,2,2,9,11,0,0,1,1401.458333,34,0,1
7,98.8,0,0.0,5,69.4,0.022222222,0.033333333,0.0,0,7,3,2,2,5,0,1,0,168.2,12,0,1
1,4.0,0,0.0,48,1199.160606,0.0,0.00070922,0.0,0,12,2,2,1,2,0,0,0,1203.160606,49,0,1
1,23.2,0,0.0,30,964.4666667,0.0,0.003571429,51.03362522,0,10,2,2,5,2,0,0,1,987.6666667,31,1,1
1,33.5,0,0.0,15,710.25,0.0,0.011111111,0.0,0,12,2,10,1,8,0,0,0,743.75,16,0,1
4,68.75,0,0.0,23,585.65,0.0,0.008695652,0.0,0,12,8,1,1,2,0,1,0,654.4,27,0,1
4,92.0,0,0.0,21,755.0,0.0,0.004347826,0.0,0,11,3,2,1,2,0,0,0,847.0,25,0,1
4,934.5,1,92.0,18,937.7166667,0.0,0.005555556,0.0,0,12,1,1,6,2,0,0,0,1964.2166667,23,0,1
1,22.2,0,0.0,16,694.4549784,0.0,0.001470588,54.91911804,0,9,2,2,7,2,0,0,1,716.6549784,17,1,1
1,16.6,0,0.0,39,581.9419883,0.0,0.000732601,68.32050059,0,8,2,2,5,2,0,0,1,598.5419883000001,40,1,1
0,0.0,0,0.0,7,611.0833333,0.0,0.016666667,0.0,0,12,3,2,6,8,0,0,0,611.0833333,7,0,1
0,0.0,0,0.0,66,1216.352121,0.0,0.0,62.853261,0,9,2,2,4,2,0,0,1,1216.352121,66,1,1
6,65.0,0,0.0,4,40.0,0.0,0.014285714,0.0,0,12,2,2,1,2,0,0,0,105.0,10,0,1
2,63.0,0,0.0,4,43.75,0.016666667,0.016666667,0.0,0,11,1,2,3,2,0,0,0,106.75,6,0,1
0,0.0,0,0.0,36,777.3333333,0.0,0.005882353,89.2954867,0,12,3,2,4,8,0,1,1,777.3333333,36,1,1
0,0.0,0,0.0,6,227.3333333,0.0,0.013333333,0.0,0,5,3,2,3,2,0,1,0,227.3333333,6,0,1
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0,8,1,2,8,1,0,0,0,0.0,2,0,1
4,91.0,2,39.0,16,1280.166667,0.0,0.004761905,39.81885714,0,5,2,4,4,4,0,0,1,1410.166667,22,1,1
0,0.0,0,0.0,6,129.5,0.0,0.033333333,0.0,0,12,2,2,1,11,0,0,0,129.5,6,0,1
10,78.9,0,0.0,15,718.8,0.0,0.015789474,0.0,0,11,2,2,4,2,0,0,0,797.6999999999999,25,0,1
7,89.5,0,0.0,26,1163.333333,0.0,0.009375,26.983125,0,5,3,2,3,4,0,0,1,1252.833333,33,1,1
4,105.2666667,0,0.0,35,655.6847619,0.0,0.005128205,0.0,0,11,2,10,7,2,0,1,0,760.9514286,39,0,1
3,150.75,1,14.0,13,308.5,0.0,0.0125,0.0,0,12,2,2,5,2,0,1,0,473.25,17,0,1
0,0.0,0,0.0,27,2514.25,0.0,0.006666667,31.40784,0,5,2,2,3,5,0,0,1,2514.25,27,1,1
0,0.0,0,0.0,7,451.0,0.0,0.033333333,49.82333333,0,3,2,2,4,1,0,0,1,451.0,7,1,1
0,0.0,0,0.0,12,749.8,0.0,0.015384615,23.00459544,0,7,2,2,1,4,0,0,1,749.8,12,1,1
7,122.875,0,0.0,22,250.0357143,0.0,0.03974359,0.0,0,12,2,2,1,2,0,0,0,372.9107143,29,0,1
3,50.5,0,0.0,2,37.5,0.0,0.04,0.0,0,11,2,2,1,2,0,0,0,88.0,5,0,1
5,150.7,0,0.0,12,201.6,0.026666667,0.04,0.0,0,10,1,1,4,2,0,0,0,352.29999999999995,17,0,1
7,127.6666667,0,0.0,12,107.0,0.0,0.033333333,0.0,0,11,1,1,4,2,0,1,0,234.6666667,19,0,1
4,70.5,0,0.0,3,51.3,0.0,0.00952381,0.0,0,9,3,3,4,5,0,0,0,121.8,7,0,1
2,30.0,1,134.0,31,519.9166667,0.0,0.001470588,0.0,0,5,2,2,7,18,0,0,0,683.9166667,34,0,1
0,0.0,0,0.0,12,481.8333333,0.0,0.018181818,74.088,0,3,1,1,1,2,0,0,1,481.8333333,12,1,1
0,0.0,0,0.0,6,78.66666667,0.0,0.033333333,0.0,0,5,2,2,5,4,0,0,0,78.66666667,6,0,1
1,49.5,0,0.0,9,350.25,0.0,0.035714286,0.0,0,12,2,2,1,7,0,1,0,399.75,10,0,1
4,91.0,0,0.0,12,197.0,0.0,0.0375,0.0,0,11,2,2,1,2,0,0,0,288.0,16,0,1
0,0.0,0,0.0,8,232.5,0.0,0.05,0.0,0,11,4,2,1,2,0,0,0,232.5,8,0,1
1,11.0,0,0.0,11,183.5,0.0,0.018181818,0.0,0,5,2,2,1,4,0,1,0,194.5,12,0,1
2,26.5,0,0.0,47,716.625,0.0,0.009574468,0.0,0,5,2,4,6,5,0,0,0,743.125,49,0,1
4,98.0,4,216.0,17,1243.5,0.0,0.008695652,32.80852174,0,5,1,1,2,2,0,0,1,1557.5,25,1,1
0,0.0,1,25.0,8,388.0,0.025,0.033333333,0.0,0,5,2,5,3,2,0,0,0,413.0,9,0,1
7,66.0,0,0.0,6,146.5,0.0,0.018181818,0.0,0,11,2,4,1,2,0,0,0,212.5,13,0,1
2,67.5,0,0.0,7,393.5,0.0,0.025,0.0,0,12,2,2,1,2,0,0,0,461.0,9,0,1
1,28.2,0,0.0,18,536.0857143,0.0,0.011111111,75.62994948,0,8,2,2,4,4,0,0,1,564.2857143,19,1,1
0,0.0,0,0.0,4,118.25,0.0,0.016666667,0.0,0,12,3,2,3,2,0,0,0,118.25,4,0,1
1,10.1,0,0.0,10,256.1857143,0.0,0.007407407,46.84856664,0,8,1,1,2,2,0,1,1,266.2857143,11,1,1
6,333.54,0,0.0,12,568.1,0.0,0.0125,19.63031016,0,11,2,4,5,2,0,0,1,901.64,18,1,1
8,119.0,0,0.0,31,1273.875,0.0,0.003921569,12.63441176,0,5,2,4,1,3,0,0,1,1392.875,39,1,1
2,132.4,0,0.0,11,296.3,0.0,0.015384615,0.0,0,9,2,4,3,2,0,0,0,428.7000000000001,13,0,1
0,0.0,0,0.0,17,356.0833333,0.0,0.013333333,151.5650523,0,11,2,5,5,8,0,0,1,356.0833333,17,1,1
2,30.0,2,33.0,162,3753.19449,0.0,0.003477932,77.10821943,0,11,2,2,1,8,0,0,1,3816.19449,166,1,1
1,15.0,0,0.0,18,343.8333333,0.0,0.0125,38.3399435,0,12,2,13,9,20,0,0,1,358.8333333,19,1,1
2,248.5,5,192.25,9,1176.5,0.0,0.0125,0.0,0,12,1,1,3,2,0,0,0,1617.25,16,0,1
4,50.93333333,0,0.0,67,860.021746,0.0,0.002083333,0.0,0,9,2,4,1,5,0,0,0,910.95507933,71,0,1
4,36.0,0,0.0,28,708.9166667,0.0,0.003846154,0.0,0,5,2,6,1,3,0,0,0,744.9166667,32,0,1
0,0.0,0,0.0,10,383.5,0.0,0.022222222,0.0,0,11,1,1,1,2,0,0,0,383.5,10,0,1
1,24.0,0,0.0,10,238.5,0.0,0.011111111,0.0,0,5,2,4,3,3,0,0,0,262.5,11,0,1
3,88.0,0,0.0,7,64.0,0.0,0.022222222,0.0,0,12,3,2,1,2,0,0,0,152.0,10,0,1
3,109.0,0,0.0,6,131.0,0.0,0.028571429,0.0,0,5,1,1,7,3,0,0,0,240.0,9,0,1
2,70.6,0,0.0,26,571.35,0.0,0.007142857,0.0,0,11,2,2,9,5,0,0,0,641.95,28,0,1
4,34.0,0,0.0,3,24.0,0.0,0.04,0.0,0,5,1,1,3,2,0,0,0,58.0,7,0,1
3,48.5,0,0.0,10,138.1666667,0.0,0.015384615,0.0,0,11,2,2,1,2,0,1,0,186.6666667,13,0,1
5,68.8,0,0.0,33,781.5166667,0.005555556,0.008333333,22.53693712,0,7,2,2,6,2,0,1,0,850.3166666999999,38,1,1
6,129.75,0,0.0,42,1173.07,0.0,0.005319149,18.95323404,0,3,2,2,3,8,0,1,1,1302.82,48,1,1
7,250.3333333,0,0.0,7,180.3333333,0.0,0.02,0.0,0,3,2,2,1,2,0,1,0,430.6666666,14,0,1
3,281.0,0,0.0,6,145.0,0.0,0.025,0.0,0,3,3,2,8,8,0,0,0,426.0,9,0,1
1,16.0,0,0.0,14,446.8333333,0.0,0.01,0.0,0,5,1,1,1,4,0,0,0,462.8333333,15,0,1
3,106.75,0,0.0,5,137.3333333,0.0,0.005,0.0,0,3,3,2,1,2,0,1,0,244.0833333,8,0,1
0,0.0,0,0.0,8,210.4,0.0,0.05,0.0,0,11,1,1,3,8,0,1,0,210.4,8,0,1
0,0.0,0,0.0,11,109.5,0.0,0.022222222,0.0,0,12,4,1,1,8,0,0,0,109.5,11,0,1
0,0.0,0,0.0,2,21.0,0.0,0.1,0.0,0,5,3,2,1,3,0,0,0,21.0,2,0,1
3,81.4,0,0.0,94,2487.52,0.0,0.002083333,0.0,0,10,2,2,6,2,0,0,0,2568.92,97,0,1
7,317.9142857,4,216.5666667,35,910.0809524,0.0,0.01,40.78047078,0,9,2,4,3,5,0,0,0,1444.5619048,46,1,1
6,163.6666667,10,403.0,15,665.5666667,0.007142857,0.004761905,0.0,0,3,3,2,8,8,0,0,0,1232.2333334,31,0,1
0,0.0,2,53.0,12,318.5333333,0.0,0.014285714,0.0,0,7,1,1,2,4,0,0,0,371.5333333,14,0,1
0,0.0,0,0.0,31,1144.972222,0.006666667,0.008333333,77.04199767,0,12,2,2,7,2,0,0,1,1144.972222,31,1,1
0,0.0,0,0.0,11,814.5,0.0,0.01,0.0,0,3,1,1,1,2,0,0,0,814.5,11,0,1
7,140.9,1,18.2,20,318.7666667,0.0,0.009876543,0.0,0,10,2,2,3,2,0,0,0,477.8666667,28,0,1
4,141.5,0,0.0,3,59.5,0.0,0.025,0.0,0,12,1,1,2,8,0,0,0,201.0,7,0,1
2,16.6,1,18.46666667,32,783.2085714,0.0,0.005714286,0.0,0,7,2,4,2,5,0,0,1,818.27523807,35,0,1
3,60.25,0,0.0,8,131.5833333,0.02,0.013333333,0.0,0,11,3,2,1,2,0,0,0,191.8333333,11,0,1
4,174.0,1,18.5,11,305.875,0.0,0.001709402,0.0,0,3,1,2,3,8,0,1,0,498.375,16,0,1
0,0.0,0,0.0,8,222.0,0.0,0.028571429,53.47457143,0,5,1,1,1,2,0,1,1,222.0,8,1,1
0,0.0,0,0.0,23,935.9,0.004347826,0.024637681,0.0,0,12,2,2,1,2,0,0,0,935.9,23,0,1
1,10.0,0,0.0,12,220.2666667,0.0,0.02,60.622383,0,11,1,1,1,8,0,1,1,230.2666667,13,1,1
1,150.2,1,31.7,7,93.9,0.0,0.005555556,0.0,0,10,1,2,3,2,0,1,0,275.79999999999995,9,0,1
3,123.0,0,0.0,8,371.6666667,0.0,0.011111111,0.0,0,3,3,2,4,2,0,0,0,494.6666667,11,0,1
2,147.0,0,0.0,2,35.0,0.0,0.05,0.0,0,3,2,2,1,2,0,0,0,182.0,4,0,1
0,0.0,0,0.0,3,61.5,0.066666667,0.1,0.0,0,12,3,2,3,8,0,0,0,61.5,3,0,1
6,86.58333333,2,160.0,41,1119.854167,0.004545455,0.012045455,27.03986205,0,11,2,2,9,8,0,1,0,1366.43750033,49,1,1
2,25.65,0,0.0,13,343.625,0.0,0.005128205,0.0,0,12,2,2,2,2,0,0,0,369.275,15,0,1
3,47.2,0,0.0,2,12.0,0.0,0.04,0.0,0,9,2,5,4,2,0,0,0,59.2,5,0,1
3,31.5,0,0.0,2,48.5,0.0,0.05,0.0,0,11,1,1,1,2,0,0,0,80.0,5,0,1
1,51.5,0,0.0,12,549.25,0.0,0.015384615,0.0,0,12,2,2,2,2,0,0,0,600.75,13,0,1
1,8.0,0,0.0,5,143.5,0.0,0.011111111,0.0,0,3,3,2,2,3,0,1,0,151.5,6,0,1
3,250.8,2,270.6,20,1424.4,0.0,0.0,31.72080812,0,11,2,2,5,5,0,0,1,1945.8,25,1,1
2,55.0,0,0.0,6,249.5,0.0,0.033333333,0.0,0,3,2,2,7,2,0,0,0,304.5,8,0,1
0,0.0,0,0.0,13,1496.833333,0.0,0.015384615,98.13692308,0,5,2,4,6,4,0,0,1,1496.833333,13,1,1
0,0.0,0,0.0,3,275.0,0.0,0.05,32.89701477,0,10,3,2,2,2,0,0,1,275.0,3,1,1
