Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,SessionDuration,TotalPagesViewed,High_Revenue
11,376.5,4,63.0,104,2743.819189,0.0,0.007753623,7.345321739,0,5,1,1,2,20,1,0,0,3183.319189,119,1
7,107.75,1,1021.6,33,1454.75,0.004761905,0.00968254,40.18975207,0,10,3,2,1,4,1,1,0,2584.1,41,1
7,167.375,6,135.0,155,4263.977734,0.005373737,0.012004543,112.6661365,0,11,1,2,1,2,1,0,1,4566.352734,168,1
0,0.0,0,0.0,15,428.0,0.0,0.014285714,89.13481061,0,11,1,8,3,6,1,1,1,428.0,15,1
4,32.2,2,28.2,23,934.3166667,0.0,0.01862069,11.28379079,0,8,2,2,5,4,1,0,0,994.7166667,29,1
0,0.0,0,0.0,11,660.8,0.0,0.0,33.83646892,0,6,2,2,6,1,0,0,1,660.8,11,1
16,825.9400176,1,120.8,109,2110.422354,0.005177873,0.014936612,2.491316021,0,8,2,2,7,1,1,0,0,3057.1623716,126,1
3,114.125,1,13.0,64,1602.94026,0.013432836,0.028731343,29.88386066,0,11,3,2,1,3,1,1,0,1730.06526,68,1
11,104.9733333,2,41.2,27,572.8733333,0.0,0.011111111,23.5504394,0,10,2,4,1,1,1,0,0,719.0466666,40,1
0,0.0,0,0.0,19,692.6222222,0.0,0.001470588,53.988,0,5,6,2,9,2,0,0,1,692.6222222,19,1
0,0.0,0,0.0,26,1114.733333,0.015384615,0.026098901,26.13034871,0,11,3,2,9,20,1,1,0,1114.733333,26,1
6,98.66666667,3,35.0,21,458.7,0.016666667,0.026388889,8.4525,0,5,1,1,1,3,1,0,0,592.36666667,30,1
15,1011.361111,2,171.5,54,1405.131241,0.0,0.006127451,37.41814196,0,3,3,2,3,2,0,1,0,2587.992352,71,1
3,189.4,4,130.76,93,3856.82978,0.037525773,0.06218704,7.542144271,0,6,2,2,1,1,1,0,0,4176.98978,100,1
4,132.6666667,0,0.0,25,773.5595238,0.0,0.027572016,5.167133333,0,5,3,2,2,2,1,0,1,906.2261905,29,1
1,14.0,0,0.0,14,988.0625,0.014285714,0.028571429,68.84905671,0,12,2,5,9,1,1,0,1,1002.0625,15,1
6,545.65,3,204.3466667,69,1182.432333,0.000684932,0.002998087,19.71529542,0,11,2,2,1,13,1,1,1,1932.4289997,78,1
0,0.0,0,0.0,24,580.2,0.0,0.012121212,17.12545455,0,3,2,2,1,1,1,0,1,580.2,24,1
0,0.0,2,43.0,25,1053.080952,0.0,0.019786325,6.783,0,5,2,4,5,4,1,1,0,1096.080952,27,1
3,28.0,0,0.0,20,633.75,0.0,0.019047619,32.43717827,0,12,2,10,1,1,1,1,1,661.75,23,1
3,43.625,1,16.0,109,3624.056349,0.009489489,0.01406394,11.32556227,0,11,1,2,1,2,1,0,1,3683.681349,113,1
7,146.0,2,37.0,28,2054.114286,0.0,0.011877551,5.789028571,0,5,1,1,9,3,1,0,0,2237.114286,37,1
2,9.0,0,0.0,26,623.0266667,0.0,0.009047619,36.0824516,0,11,2,2,4,20,1,0,0,632.0266667,28,1
1,44.0,0,0.0,25,773.4666667,0.0,0.029142857,10.3572,0,3,2,2,1,2,1,1,1,817.4666667,26,1
4,43.92857143,0,0.0,182,9951.359644,0.003850267,0.021183788,8.665280918,0,11,2,2,1,2,1,0,1,9995.28821543,186,1
0,0.0,1,56.0,17,1385.833333,0.005882353,0.017647059,39.85866667,0,3,2,2,1,2,1,0,1,1441.833333,18,1
7,148.6,3,99.6,8,144.9,0.0,0.021052632,27.14408757,0,9,2,2,1,2,1,0,1,393.1,18,1
9,140.875,0,0.0,95,2625.185014,0.003,0.027077656,2.815539375,0,11,2,2,4,1,1,0,0,2766.060014,104,1
4,96.6,0,0.0,15,276.7333333,0.010526316,0.021052632,69.46239458,0,10,2,2,1,4,1,1,1,373.3333333000001,19,1
0,0.0,3,146.0,23,1249.216667,0.015384615,0.029102564,15.33867021,0,8,3,2,3,4,1,0,0,1395.216667,26,1
0,0.0,0,0.0,23,297.3,0.013636364,0.037207792,10.95661974,0,9,2,2,3,1,1,0,1,297.3,23,1
7,132.0571429,3,207.6,29,1243.976108,0.0,0.007819795,39.88966398,0,7,3,2,4,4,1,1,0,1583.6332509,39,1
0,0.0,0,0.0,14,340.0,0.0,0.015384615,23.388,0,5,2,2,3,1,1,1,1,340.0,14,1
2,67.5,0,0.0,10,268.0,0.0,0.018181818,59.51850423,0,12,2,2,1,2,0,0,1,335.5,12,1
3,145.0,0,0.0,53,1783.791667,0.007142857,0.029030612,12.24171745,0,12,4,6,1,1,1,1,0,1928.791667,56,1
1,43.0,0,0.0,26,834.3611111,0.016,0.019666667,25.21523293,0,12,1,1,1,10,1,1,0,877.3611111,27,1
0,0.0,0,0.0,10,640.875,0.0,0.011111111,18.85445822,0,11,2,2,1,2,1,0,1,640.875,10,1
3,49.5,1,29.5,45,1545.5,0.0,0.004,20.97144,0,3,2,4,3,8,1,1,1,1624.5,49,1
10,143.5833333,1,92.0,245,7793.158685,0.001587302,0.004610177,59.42458922,0,11,3,2,1,8,1,0,1,8028.7420183,256,1
6,108.0,2,43.66666667,118,3712.8116,0.003252033,0.010310363,8.256572358,0,5,2,10,3,4,1,1,0,3864.47826667,126,1
10,305.905303,1,89.95454545,101,6038.244769,0.001904762,0.019112158,51.36077038,0,11,2,4,3,2,1,1,1,6434.10461745,112,1
6,92.0,3,101.0,76,5186.116667,0.004878049,0.024837398,6.548011382,0,3,2,2,3,2,1,0,0,5379.116667,85,1
4,46.4,0,0.0,128,5287.233333,0.0171875,0.034482887,14.984875,0,5,2,2,3,13,1,0,0,5333.633333,132,1
7,187.8333333,0,0.0,36,1775.516667,0.0,0.0089599,4.745736842,0,3,1,1,1,10,1,0,1,1963.3500003,43,1
6,134.36,0,0.0,22,568.9683333,0.017391304,0.021614907,12.39204312,0,9,1,2,6,2,1,1,1,703.3283333,28,1
5,176.0,0,0.0,15,537.2,0.011764706,0.023529412,27.664,0,5,2,2,2,6,1,0,1,713.2,20,1
24,196.1385918,1,28.0,113,8699.407065,0.019308469,0.047477294,2.613452922,0,5,2,2,6,11,1,1,0,8923.545656799999,138,1
9,243.25,3,1475.25,79,3497.214286,0.003448276,0.012643678,32.59864309,0,12,2,2,2,2,1,0,0,5215.714286,91,1
2,14.25,0,0.0,29,1082.75,0.0,0.006896552,84.87572674,0,11,2,5,3,2,0,0,1,1097.0,31,1
2,70.6,0,0.0,27,213.0157143,0.0,0.007407407,79.51302667,0,10,2,2,1,3,0,1,1,283.61571430000004,29,1
1,7.0,4,364.9166667,248,7445.957075,0.004316069,0.015735624,1.26665917,0,11,2,2,1,2,1,0,1,7817.8737417,253,1
0,0.0,0,0.0,53,5504.695238,0.011538462,0.031446886,12.32661404,0,11,2,2,1,1,1,0,1,5504.695238,53,1
3,32.5,0,0.0,24,603.25,0.0,0.014666667,14.57483754,0,11,4,2,1,3,1,0,0,635.75,27,1
7,311.1361111,0,0.0,36,1699.073611,0.010087719,0.035614035,133.2813786,0,12,3,2,1,13,1,0,0,2010.2097221,43,1
4,102.5555556,2,79.5,133,3713.580105,0.003381995,0.015889736,28.03795985,0,11,3,2,1,6,1,1,0,3895.6356606,139,1
6,413.4996124,0,0.0,83,6072.032391,0.007058824,0.024023709,1.240071108,0,11,3,2,8,1,1,1,1,6485.5320034,89,1
2,35.3,0,0.0,2,20.1,0.0,0.0,40.27815244,0,9,2,2,1,6,0,0,1,55.4,4,1
5,96.25,0,0.0,26,1222.333333,0.0,0.006451613,42.95612903,0,5,2,2,1,1,1,0,1,1318.583333,31,1
9,298.6666667,0,0.0,27,1084.5,0.0,0.010784314,22.96411765,0,3,2,2,1,8,0,0,0,1383.1666667,36,1
3,62.9,1,0.0,30,647.518523,0.0,0.010437463,13.73292849,0,7,2,2,3,1,1,1,1,710.4185229999999,34,1
3,61.4,1,0.0,19,381.6,0.040909091,0.056818182,8.330574815,0,8,1,1,4,1,1,0,1,443.0,23,1
7,172.0595238,0,0.0,104,5155.351132,0.006893004,0.031570985,8.805138964,0,11,2,5,1,1,1,0,0,5327.410655799999,111,1
0,0.0,0,0.0,37,607.4666667,0.0,0.002777778,39.97777778,0,5,1,1,1,2,1,1,1,607.4666667,37,1
3,216.5,3,127.5,151,7700.501461,0.002597403,0.012782022,4.074920999,0,12,2,2,3,2,1,0,0,8044.501461,157,1
0,0.0,0,0.0,24,805.0,0.0,0.008695652,53.988,0,5,2,2,1,2,0,1,1,805.0,24,1
6,57.25,0,0.0,36,1930.410714,0.0125,0.018083333,21.39566828,0,11,1,1,1,2,1,0,1,1987.660714,42,1
4,459.5,4,199.1,94,6186.17226,0.022541254,0.03820917,3.085103642,0,7,3,2,8,13,1,0,0,6844.772260000001,102,1
4,73.75,1,58.0,12,777.5,0.0,0.015555556,10.782,0,3,2,2,1,2,1,1,1,909.25,17,1
0,0.0,0,0.0,14,999.0,0.0,0.023076923,8.482951523,0,12,2,2,3,6,1,0,1,999.0,14,1
8,176.25,1,141.0,20,651.7658974,0.0,0.009230769,19.13285864,0,11,2,2,4,2,1,0,1,969.0158974,29,1
8,249.0,1,36.33333333,31,1124.916667,0.0,0.014672365,18.08584615,0,5,2,4,5,5,0,0,1,1410.25000033,40,1
16,254.253245,3,223.15,221,6606.726779,0.005533063,0.016561375,4.083948025,0,10,4,1,4,1,1,0,1,7084.130024,240,1
0,0.0,0,0.0,8,376.3333333,0.0,0.028571429,53.988,0,5,2,2,2,4,1,1,1,376.3333333,8,1
0,0.0,0,0.0,10,253.5,0.0,0.022222222,63.588,0,3,1,1,1,2,0,1,1,253.5,10,1
2,32.0,1,70.0,16,504.0833333,0.005714286,0.019047619,9.543060317,0,3,2,2,3,8,1,0,0,606.0833333,19,1
0,0.0,0,0.0,62,3299.525,0.0,0.009539422,5.1680996,0,11,2,2,1,2,1,0,1,3299.525,62,1
5,64.9,0,0.0,21,1922.15,0.0,0.009333333,60.62885042,0,11,3,2,1,2,0,0,1,1987.05,26,1
10,175.3333333,0,0.0,88,2638.244429,0.004395604,0.022464739,8.27583441,0,11,1,1,8,10,1,1,0,2813.5777623,98,1
0,0.0,0,0.0,9,427.0,0.0,0.025,13.1168283,0,12,1,1,1,2,0,1,1,427.0,9,1
13,428.0222222,2,11.0,133,10338.67177,0.00027604,0.017657266,22.97507587,0,6,2,2,1,4,1,0,0,10777.6939922,148,1
8,246.5,0,0.0,74,2326.666667,0.0,0.002597403,5.015272727,0,5,2,4,3,2,0,0,0,2573.166667,82,1
7,154.0,3,248.1666667,34,886.4791667,0.0,0.005128205,77.801588,0,12,2,2,1,2,0,0,1,1288.6458334,44,1
1,32.0,0,0.0,50,2867.0,0.0,0.004,153.4432478,0,3,2,2,7,8,1,1,1,2899.0,51,1
7,103.6,0,0.0,72,1933.559259,0.005333333,0.026377261,7.806338478,0,9,2,2,6,2,1,0,0,2037.159259,79,1
4,51.2,0,0.0,11,1297.25,0.014285714,0.054761905,18.65904914,0,10,2,2,2,4,1,0,0,1348.45,15,1
3,20.5,0,0.0,38,1806.558333,0.005128205,0.026495726,7.150073241,0,11,2,2,6,13,1,0,0,1827.058333,41,1
0,0.0,0,0.0,41,4006.352857,0.009756098,0.014634146,48.99526482,0,8,2,2,7,2,1,0,1,4006.352857,41,1
1,76.0,0,0.0,19,1263.333333,0.011764706,0.023529412,60.34235294,0,5,2,2,1,3,1,0,1,1339.333333,20,1
5,211.05,0,0.0,75,3275.113333,0.0,0.009824561,29.61151281,0,8,4,1,1,3,1,0,1,3486.163333,80,1
0,0.0,1,55.0,9,936.8333333,0.0,0.022222222,53.25533333,0,3,1,1,1,2,1,1,1,991.8333333,10,1
3,16.0,0,0.0,63,3908.754762,0.0,0.001587302,1.298232174,0,8,4,1,6,4,1,0,0,3924.754762,66,1
4,61.0,0,0.0,19,607.0,0.0,0.026984127,17.53595893,1,2,1,1,7,4,1,1,1,668.0,23,1
2,27.25,0,0.0,9,219.25,0.0,0.033333333,75.50833257,0,12,2,2,7,2,1,0,1,246.5,11,1
2,31.0,0,0.0,88,5321.441032,0.016853933,0.019314057,25.74700712,0,11,3,2,1,2,1,0,1,5352.441032,90,1
7,135.5,2,30.0,129,4115.978571,0.001470588,0.011288515,2.273598775,0,5,2,2,1,2,1,1,0,4281.478571,138,1
3,135.5,0,0.0,30,2040.166667,0.0,0.022727273,4.350513745,0,12,2,2,8,2,1,0,1,2175.666667,33,1
13,210.427451,9,435.45,154,6515.45431,0.00867052,0.017328726,2.982410939,0,11,3,2,1,2,1,0,1,7161.331761,176,1
0,0.0,0,0.0,17,1059.575,0.0,0.011764706,62.76294758,0,11,2,2,1,2,0,0,1,1059.575,17,1
8,352.2428571,6,241.5,45,1998.444081,0.009090909,0.01644733,2.842307011,0,3,3,2,1,2,1,1,0,2592.1869381,59,1
5,153.0,0,0.0,25,1074.683333,0.0125,0.01875,19.23268976,0,11,1,1,6,4,1,0,0,1227.683333,30,1
6,86.5,1,2.0,39,1050.708333,0.021162791,0.018042396,13.40298256,0,5,3,2,6,3,1,0,1,1139.208333,46,1
7,135.6666667,2,190.4166667,132,7356.402381,0.004512276,0.017577031,9.193989222,0,12,4,1,4,10,1,0,0,7682.4857144,141,1
7,157.5,1,23.0,42,3503.025,0.005142857,0.018193939,21.76475048,0,5,2,2,1,2,1,0,0,3683.525,50,1
1,15.0,0,0.0,11,224.0,0.016666667,0.022222222,47.65566667,0,5,2,5,1,4,1,0,1,239.0,12,1
0,0.0,0,0.0,17,1040.1,0.0,0.013333333,128.8278691,0,12,2,2,5,2,0,0,1,1040.1,17,1
0,0.0,0,0.0,20,927.45,0.011111111,0.027248677,8.000740741,0,3,1,1,3,1,1,0,0,927.45,20,1
2,17.0,0,0.0,11,440.0,0.0,0.018181818,54.53454545,0,5,2,4,8,4,0,0,1,457.0,13,1
3,49.75,0,0.0,20,547.4007937,0.0,0.011688312,15.06586317,0,11,3,2,5,2,1,0,1,597.1507937,23,1
0,0.0,0,0.0,8,1004.5,0.0,0.05,27.77725875,0,12,1,1,4,1,1,0,1,1004.5,8,1
1,68.5,0,0.0,11,372.8166667,0.0,0.036363636,54.76629511,0,12,1,1,1,2,1,0,1,441.3166667,12,1
12,263.46,7,145.0,71,1683.744444,0.004878049,0.016666667,42.14163315,0,10,2,10,1,4,1,0,0,2092.204444,90,1
5,136.0,1,13.0,85,2155.653752,0.005998168,0.019225201,3.920321611,0,11,1,1,1,2,1,1,1,2304.653752,91,1
3,99.75,0,0.0,31,835.5833333,0.0,0.006451613,47.44850792,0,11,2,2,1,10,1,0,1,935.3333333,34,1
6,171.5,3,178.5,26,1565.958333,0.005882353,0.017647059,8.045767732,0,11,2,2,4,2,1,0,1,1915.958333,35,1
3,215.0,0,0.0,53,1481.429167,0.001851852,0.012345679,56.31760103,0,11,1,8,1,11,1,1,1,1696.429167,56,1
5,72.5,0,0.0,31,649.3071429,0.0,0.001041667,35.10378279,0,3,2,7,2,2,1,1,1,721.8071429,36,1
0,0.0,0,0.0,22,681.58,0.00952381,0.025396825,14.63523974,0,11,1,1,1,3,1,1,1,681.58,22,1
0,0.0,0,0.0,22,892.0,0.0,0.00952381,10.51809524,0,5,2,2,7,4,1,1,1,892.0,22,1
0,0.0,0,0.0,62,2787.678571,0.003225806,0.015591398,57.48364657,0,11,4,2,1,1,1,1,0,2787.678571,62,1
6,197.25,0,0.0,51,3296.940476,0.0,0.008595388,3.507532249,0,11,1,1,1,3,1,1,0,3494.190476,57,1
1,20.0,0,0.0,18,375.5547619,0.0,0.0125,32.3171163,0,11,2,2,5,3,1,0,1,395.5547619,19,1
1,0.0,0,0.0,20,2270.833333,0.0,0.023809524,10.23187302,0,3,2,2,3,6,1,0,1,2270.833333,21,1
3,23.0,0,0.0,30,465.4166667,0.0,0.009375,50.66498303,0,3,4,1,4,3,1,0,0,488.4166667,33,1
9,227.375,4,102.25,48,2849.482143,0.0,0.014853801,4.741626063,0,11,2,2,4,2,1,0,0,3179.107143,61,1
3,16.33333333,0,0.0,23,505.5833333,0.008,0.03,9.15008,0,3,4,1,1,2,1,0,1,521.91666663,26,1
4,63.33333333,0,0.0,13,556.6666667,0.0,0.001666667,27.3063666,0,3,1,1,1,2,1,0,1,620.0000000299999,17,1
1,153.5,0,0.0,20,1002.847222,0.0,0.00952381,41.13433129,0,11,2,2,4,2,1,0,0,1156.347222,21,1
4,149.25,0,0.0,27,1212.809524,0.0,0.020967742,14.89210837,0,3,2,2,7,2,1,0,1,1362.059524,31,1
3,189.0,1,32.0,26,1517.9,0.0,0.007142857,34.34857143,0,5,2,2,7,1,0,0,1,1738.9,30,1
3,118.0,0,0.0,32,791.8,0.021621622,0.046846847,1.297677921,0,9,2,2,1,3,1,0,0,909.8,35,1
0,0.0,0,0.0,7,199.5,0.028571429,0.057142857,56.57877343,0,11,2,4,1,3,1,0,1,199.5,7,1
0,0.0,0,0.0,7,211.6333333,0.0,0.0,28.80119616,0,8,1,1,1,5,0,0,1,211.6333333,7,1
4,148.5,1,118.0,150,4764.429997,0.0,0.005636724,33.33074497,0,3,2,2,5,2,1,0,0,5030.929997,155,1
2,11.0,0,0.0,36,474.3066667,0.0,0.015714286,47.65907425,0,6,4,1,2,4,1,0,0,485.3066667,38,1
2,56.0,1,144.0,67,2563.783333,0.0,0.005797101,19.34265017,0,3,2,2,4,2,0,0,1,2763.783333,70,1
8,353.7,6,181.95,23,959.9,0.005882353,0.016666667,4.428052445,0,11,1,1,6,3,1,1,1,1495.55,37,1
5,131.2,3,27.0,21,893.45,0.017391304,0.020652174,7.091478261,0,5,3,2,3,4,1,1,1,1051.65,29,1
4,206.3333333,0,0.0,20,917.35,0.0,0.008333333,23.83323089,0,3,4,2,1,2,1,1,1,1123.6833333,24,1
9,116.5416667,4,208.6666667,57,1813.250382,0.003030303,0.011897547,30.60955642,0,11,1,2,1,2,1,0,1,2138.4587154,70,1
8,146.0,5,125.5,99,3881.938907,0.001851852,0.026820988,10.12959599,0,11,2,2,9,3,1,0,0,4153.438907,112,1
3,224.0,2,42.0,132,5098.75498,0.010632603,0.014962157,2.209003373,0,11,1,2,1,2,1,0,1,5364.75498,137,1
4,208.8888889,4,134.0,37,1335.809127,0.024242424,0.038460744,6.062330164,0,12,1,1,6,1,1,0,0,1678.6980159,45,1
3,52.5,0,0.0,139,3674.737578,0.002142857,0.011897444,17.50624004,0,11,2,2,2,10,1,0,1,3727.237578,142,1
4,103.6,1,27.2,26,2609.0,0.0,0.002380952,47.12454606,0,11,2,6,1,2,1,1,1,2739.8,31,1
1,418.0,3,76.0,70,3345.685836,0.002515091,0.007571185,7.204613682,0,5,2,10,6,4,1,0,1,3839.685836,74,1
0,0.0,0,0.0,20,593.7019802,0.0,0.005364455,20.82613173,0,11,2,5,2,5,1,1,1,593.7019802,20,1
9,255.4166667,2,94.16666667,22,612.8194444,0.015018315,0.025760906,22.31126324,0,11,3,2,4,2,1,1,1,962.40277777,33,1
5,96.6,0,0.0,68,2664.416667,0.0,0.005633803,5.150260109,0,9,4,2,1,5,0,1,0,2761.016667,73,1
16,590.925,0,0.0,54,2214.230303,0.009375,0.031076389,1.288569678,0,10,2,4,8,1,1,0,0,2805.1553029999995,70,1
2,112.8,0,0.0,27,1555.967143,0.0,0.001724138,44.85638692,0,11,1,1,4,2,0,0,1,1668.767143,29,1
1,47.5,0,0.0,123,3944.384921,0.00516129,0.017112135,3.303059969,0,11,2,2,1,2,1,0,0,3991.884921,124,1
4,99.5,0,0.0,16,315.1666667,0.0,0.016666667,12.53314286,0,3,1,1,6,3,1,0,1,414.6666667,20,1
10,549.0,5,608.45,213,9151.494242,0.003111111,0.013391698,2.568483894,0,10,2,2,1,2,1,0,1,10308.944242,228,1
8,103.5,0,0.0,64,1550.211111,0.0,0.016086957,7.868950242,0,5,2,2,2,14,1,1,0,1653.711111,72,1
2,102.5,3,60.0,22,1034.975,0.0,0.014,16.14384,0,3,1,1,4,2,1,0,1,1197.475,27,1
2,141.6,0,0.0,10,728.18,0.018181818,0.065367965,14.28629744,0,9,3,2,1,1,1,1,0,869.78,12,1
1,20.2,0,0.0,13,227.6,0.0,0.0,42.29306752,0,7,2,2,3,3,0,0,0,247.8,14,1
4,54.5,0,0.0,74,1599.994589,0.0,0.002631579,67.26616125,0,12,2,4,6,2,1,0,1,1654.494589,78,1
0,0.0,2,5.0,13,354.2833333,0.035294118,0.037647059,68.75226072,0,9,3,2,4,4,1,1,0,359.2833333,15,1
0,0.0,0,0.0,36,808.0833333,0.0,0.007619048,53.10142857,0,5,2,2,6,4,1,0,1,808.0833333,36,1
9,192.9204545,2,114.5,60,1394.236526,0.0,0.003030303,63.64653548,0,12,2,2,7,2,1,0,1,1701.6569805,71,1
4,108.5333333,0,0.0,23,411.4666667,0.051851852,0.072469136,31.91414045,0,9,1,1,3,2,1,0,1,520.0,27,1
23,322.9416667,0,0.0,62,3142.941176,0.003037975,0.019685462,7.311892217,0,11,2,2,1,10,1,1,0,3465.8828427,85,1
14,352.1071429,2,759.0,64,3660.342875,0.014155251,0.023835616,9.641067457,0,11,3,2,3,2,1,1,1,4771.4500179,80,1
2,47.5,0,0.0,30,735.5833333,0.006896552,0.024137931,23.51024736,0,12,2,2,2,1,1,0,0,783.0833333,32,1
8,145.1,6,2166.5,14,1805.425,0.0,0.031138344,10.90023366,0,12,4,5,1,2,1,0,0,4117.025,28,1
0,0.0,3,57.0,31,4547.166667,0.012903226,0.039247312,8.682741935,0,3,2,4,5,2,1,0,0,4604.166667,34,1
1,75.0,0,0.0,19,1773.375,0.011764706,0.030392157,28.11635484,0,11,2,2,1,13,1,0,1,1848.375,20,1
4,391.3,0,0.0,24,1015.3,0.0,0.004166667,61.91792063,0,8,2,2,3,2,0,0,1,1406.6,28,1
2,51.0,2,99.5,35,1475.266667,0.006944444,0.024867725,27.44491667,0,5,2,4,2,4,1,1,1,1625.766667,39,1
5,102.0676923,2,16.0,142,6223.870847,0.0,0.006649462,15.47720763,0,5,2,2,3,2,1,1,1,6341.9385393,149,1
0,0.0,0,0.0,6,546.0,0.0,0.04,35.49,0,3,2,2,3,1,1,0,1,546.0,6,1
3,65.5,2,12.0,39,1101.333333,0.00952381,0.041269841,14.99642857,0,5,2,2,3,1,1,0,0,1178.833333,44,1
5,613.5,0,0.0,470,14129.8808,0.0,0.00362107,13.38149414,0,11,4,2,9,2,1,1,1,14743.3808,475,1
7,1474.5,2,11.5,129,5293.824709,0.005072464,0.020659075,2.524993961,0,5,2,2,3,1,1,0,0,6779.824709,138,1
8,137.075,0,0.0,59,2088.443506,0.006343284,0.023522862,54.07524113,0,5,4,2,3,3,1,0,1,2225.518506,67,1
5,100.9166667,0,0.0,114,3488.070803,8.14e-05,0.022685492,5.698711043,0,11,2,2,3,2,1,0,0,3588.9874697,119,1
0,0.0,0,0.0,35,536.7333333,0.0,0.012222222,3.70979448,0,7,2,2,3,4,1,0,1,536.7333333,35,1
8,121.6666667,2,62.0,30,1688.72619,0.0,0.011764706,15.08488235,0,5,2,2,3,2,1,0,1,1872.3928567,40,1
0,0.0,1,0.0,57,1190.548851,0.007017544,0.027309942,17.16745965,0,5,2,2,1,6,1,0,1,1190.548851,58,1
8,203.9166667,4,114.75,118,3903.167094,0.004098361,0.012520167,55.01131298,0,11,2,2,1,2,1,0,1,4221.8337607,130,1
0,0.0,0,0.0,9,329.25,0.05,0.075,38.83384563,0,12,3,2,4,1,1,0,1,329.25,9,1
0,0.0,0,0.0,9,464.0,0.0,0.022222222,29.31555556,0,5,2,2,1,2,1,0,1,464.0,9,1
0,0.0,0,0.0,11,1160.0,0.0,0.018181818,20.60836364,0,5,2,2,1,4,0,0,1,1160.0,11,1
4,190.5,3,575.0,30,2375.083333,0.0,0.011111111,34.79013586,0,12,2,2,3,2,0,0,1,3140.583333,37,1
0,0.0,0,0.0,25,981.0,0.024,0.048,15.3956,0,5,2,4,3,1,1,0,1,981.0,25,1
0,0.0,0,0.0,22,2715.0,0.0,0.009090909,54.97036364,0,5,2,2,4,2,0,0,1,2715.0,22,1
4,43.0,0,0.0,66,2544.053571,0.0,0.015920398,62.40576241,0,11,4,1,2,2,1,0,0,2587.053571,70,1
0,0.0,0,0.0,54,4749.25,0.004938272,0.029938272,8.285119366,0,10,2,2,8,1,1,1,1,4749.25,54,1
4,56.0,2,120.0,36,998.7416667,0.0,0.014736467,19.44707913,0,2,2,2,4,1,1,0,0,1174.7416667,42,1
4,1521.0,2,64.0,30,2284.687302,0.019354839,0.042741935,2.304322581,0,3,2,2,1,1,1,0,0,3869.687302,36,1
0,0.0,0,0.0,12,554.5,0.0,0.018181818,49.62545455,0,5,2,4,5,2,0,0,1,554.5,12,1
3,61.19642857,0,0.0,24,747.4,0.028985507,0.025793651,26.34343478,0,5,3,2,6,11,1,0,0,808.59642857,27,1
4,97.2,2,16.0,26,690.5666667,0.0,0.003703704,59.33984611,0,7,2,4,8,2,1,0,1,803.7666667000001,32,1
0,0.0,0,0.0,13,323.9166667,0.0,0.008333333,35.8370931,0,3,1,1,4,10,1,0,1,323.9166667,13,1
2,84.6,0,0.0,43,674.5333333,0.0,0.005319149,45.63345378,0,10,2,2,1,2,0,0,1,759.1333333,45,1
2,158.0,0,0.0,12,751.5,0.0,0.014285714,32.02714286,0,5,2,2,1,2,1,0,1,909.5,14,1
4,140.675,1,97.75,70,2721.555108,0.001951952,0.017189707,10.53591515,0,11,1,2,1,10,1,1,1,2959.980108,75,1
1,17.5,0,0.0,17,665.9848485,0.0,0.002352941,51.60705882,0,5,2,2,4,2,0,0,1,683.4848485,18,1
1,6.0,0,0.0,15,579.0,0.0,0.0125,63.93506419,0,12,1,1,4,2,0,0,1,585.0,16,1
1,4.0,0,0.0,14,333.9,0.0,0.007142857,24.50485714,0,5,3,2,2,6,0,0,1,337.9,15,1
14,321.2666667,4,230.0,39,2310.083333,0.005769231,0.02702758,27.03298037,0,11,1,1,1,2,1,0,0,2861.3499997,57,1
5,78.5,1,26.0,48,1266.119048,0.0,0.005788982,29.01038502,0,3,2,2,1,8,0,0,0,1370.619048,54,1
2,28.0,2,175.5,27,1253.333333,0.006666667,0.014666667,39.7173,0,3,2,2,1,2,1,0,1,1456.833333,31,1
2,28.66666667,0,0.0,12,224.1666667,0.0,0.023333333,44.73466667,0,3,3,2,6,2,1,0,1,252.83333337,14,1
1,206.0,2,69.5,65,1140.791667,0.0,0.020707071,6.641911419,0,11,2,2,4,2,1,0,1,1416.291667,68,1
0,0.0,0,0.0,9,465.5,0.006666667,0.056666667,43.79717364,0,3,2,2,1,1,1,0,0,465.5,9,1
7,172.375,2,52.5,226,12900.7676,0.004361055,0.017955889,44.69642794,0,11,2,2,1,2,1,0,1,13125.6426,235,1
0,0.0,0,0.0,16,687.3848485,0.0,0.005208333,29.4628439,0,11,3,2,3,2,0,1,0,687.3848485,16,1
3,119.0295082,2,696.2,37,1305.527286,0.015384615,0.022135467,6.324477083,0,8,1,2,8,2,1,1,1,2120.7567942,42,1
1,80.6,0,0.0,21,479.5857143,0.005,0.010555556,10.89761784,0,10,1,1,3,2,1,1,1,560.1857143,22,1
7,42.25714286,0,0.0,124,4067.010247,0.009230769,0.022888335,6.709440135,0,11,2,2,3,2,1,0,1,4109.267389860001,131,1
7,56.3,0,0.0,11,353.9,0.025,0.04375,10.02470626,0,10,2,2,2,1,1,0,0,410.2,18,1
3,113.1,0,0.0,17,237.6066667,0.0,0.033333333,94.10360412,0,10,1,1,2,4,1,0,1,350.7066667,20,1
5,110.0,0,0.0,39,1584.044444,0.0,0.016744186,12.73144186,0,5,4,1,8,4,1,0,0,1694.044444,44,1
