Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,Weekend,VisitorType_New_Visitor,VisitorType_Other,VisitorType_Returning_Visitor,SessionDuration,TotalPagesViewed,Revenue
0,0.0,0,0.0,7,138.8733333,0.0,0.0,179.307293,0,11,2,2,4,2,1,1,0,0,138.8733333,7,1
0,0.0,0,0.0,3,8.0,0.066666667,0.133333333,0.0,0,3,2,4,1,3,0,0,0,1,8.0,3,0
0,0.0,0,0.0,6,90.16666667,0.033333333,0.066666667,0.0,0,11,3,2,4,1,1,0,0,1,90.16666667,6,0
7,147.7907692,2,236.0,28,1246.124103,0.006666667,0.021453423,11.284275,0,5,3,2,1,3,1,0,0,1,1629.9148722,37,0
5,548.3142857,6,448.5,102,5703.476786,0.00173913,0.01470751,0.0,0,5,2,2,1,4,1,0,0,1,6700.2910717,113,0
15,937.1746032,3,357.0,109,6682.677557,0.000833333,0.005345441,2.526616865,0,3,1,2,3,2,0,0,0,1,7976.8521602,127,0
0,0.0,0,0.0,53,1768.657051,0.0,0.003921569,0.0,0,11,2,4,3,2,0,0,0,1,1768.657051,53,0
0,0.0,0,0.0,7,99.7,0.0,0.014285714,0.0,0,5,1,1,1,1,0,0,0,1,99.7,7,0
0,0.0,3,83.0,18,511.5,0.00952381,0.028571429,0.0,0,5,2,2,6,1,0,0,0,1,594.5,21,0
2,13.0,0,0.0,66,2061.926508,0.013235294,0.014202682,0.0,0,7,3,2,6,3,0,0,0,1,2074.926508,68,0
1,48.4,0,0.0,22,2707.386667,0.0,0.009722222,0.0,0,9,3,2,1,1,1,0,0,1,2755.7866670000003,23,0
3,120.6,3,183.8,85,1813.753466,0.0,0.005699436,0.858361456,0,8,2,2,3,4,0,0,0,1,2118.153466,91,0
2,10.0,1,17.0,21,1647.5,0.0,0.013043478,0.0,0,5,2,2,4,4,0,0,0,1,1674.5,24,0
2,49.5,0,0.0,260,8555.765985,0.005401961,0.017330846,0.0,0,11,1,2,1,2,0,0,0,1,8605.265985,262,1
5,243.0,3,106.0,22,1654.722222,0.028571429,0.028214286,31.178125,0,5,4,2,1,1,0,0,0,1,2003.722222,30,0
3,152.0,1,64.4,9,358.4,0.0,0.015384615,0.0,0,10,2,2,1,2,1,1,0,0,574.8,13,0
0,0.0,0,0.0,10,140.0,0.04,0.07,0.0,0,5,1,8,3,1,0,0,0,1,140.0,10,0
7,199.8333333,0,0.0,27,669.9333333,0.0,0.0,0.0,0,8,2,5,1,2,1,1,0,0,869.7666666,34,0
0,0.0,0,0.0,15,440.0,0.0,0.033333333,0.0,0,5,4,1,4,2,0,0,0,1,440.0,15,0
0,0.0,0,0.0,37,1234.525,0.0,0.020720721,0.0,0,12,1,2,5,3,0,0,0,1,1234.525,37,0
2,38.0,0,0.0,14,643.0,0.0,0.013333333,35.0928,0,3,2,2,5,1,0,0,0,1,681.0,16,1
0,0.0,0,0.0,17,559.75,0.011764706,0.019607843,0.0,0,11,1,1,3,3,0,0,0,1,559.75,17,0
9,65.5,0,0.0,72,1243.80882,0.000675676,0.007297297,0.0,0,5,2,2,4,2,0,0,0,1,1309.30882,81,0
0,0.0,0,0.0,10,824.0,0.06,0.09,0.0,0,12,1,1,1,3,0,0,0,1,824.0,10,0
3,66.5,3,65.75,152,3684.321458,0.005194805,0.010451453,12.64606692,0,11,2,2,1,2,0,0,0,1,3816.571458,158,1
0,0.0,0,0.0,4,96.33333333,0.0,0.05,0.0,0,5,1,1,1,2,1,0,0,1,96.33333333,4,0
0,0.0,0,0.0,5,42.2,0.0,0.04,0.0,0,6,2,2,3,1,0,0,0,1,42.2,5,0
0,0.0,0,0.0,3,77.0,0.0,0.066666667,0.0,0,3,4,2,6,1,0,0,0,1,77.0,3,0
2,33.2,0,0.0,1,7.0,0.0,0.0,0.0,0,10,2,5,3,2,1,1,0,0,40.2,3,0
0,0.0,0,0.0,5,36.0,0.15,0.1625,0.0,0,3,3,2,3,1,0,0,0,1,36.0,5,0
0,0.0,0,0.0,43,703.8333333,0.0,0.006976744,0.0,0,5,2,4,1,2,0,0,0,1,703.8333333,43,0
13,140.55,1,24.7,149,8147.111565,0.011111111,0.050691712,0.0,0,11,2,2,3,2,0,0,0,1,8312.361565,163,0
5,262.1212121,1,0.0,117,7468.860173,0.012900188,0.020948132,3.014025584,0,11,3,2,1,2,0,0,0,1,7730.9813851,123,0
2,90.0,0,0.0,22,650.6666667,0.026086957,0.045217391,0.0,0,5,2,2,4,1,0,0,0,1,740.6666667,24,0
3,39.0,0,0.0,2,4.0,0.0,0.04,0.0,0,3,2,5,1,1,0,0,0,1,43.0,5,0
3,96.8,0,0.0,29,2041.626667,0.026075269,0.047324629,0.0,0,9,2,2,3,1,0,0,0,1,2138.426667,32,0
3,47.8,0,0.0,33,451.1890072,0.0,0.00240967,0.0,0,8,1,1,2,3,1,0,0,1,498.9890072,36,0
0,0.0,0,0.0,16,838.1666667,0.0125,0.034375,0.0,0,5,1,1,2,4,0,0,0,1,838.1666667,16,0
2,95.0,0,0.0,15,449.5,0.0125,0.04375,0.0,0,3,2,2,4,1,0,0,0,1,544.5,17,0
0,0.0,0,0.0,39,1429.501111,0.005263158,0.018947368,0.0,0,6,2,2,1,3,0,0,0,1,1429.501111,39,0
0,0.0,0,0.0,8,92.25,0.041666667,0.066666667,0.0,0,11,3,2,4,13,0,0,0,1,92.25,8,0
0,0.0,0,0.0,16,450.8333333,0.04375,0.06875,0.0,0,5,2,2,2,1,0,0,0,1,450.8333333,16,0
0,0.0,0,0.0,8,357.25,0.0,0.0625,0.0,0,3,2,10,4,3,1,0,0,1,357.25,8,0
1,58.0,0,0.0,33,647.625,0.0,0.00625,0.0,0,12,3,2,3,2,0,1,0,0,705.625,34,0
0,0.0,0,0.0,15,310.1666667,0.0,0.006666667,0.0,0,2,1,1,4,4,0,0,0,1,310.1666667,15,0
0,0.0,0,0.0,2,9.0,0.0,0.1,0.0,0,3,2,2,1,3,1,0,0,1,9.0,2,0
5,134.3333333,0,0.0,56,959.8117424,0.0,0.011420635,11.61864445,0,11,2,2,1,1,1,0,0,1,1094.1450757,61,0
1,70.5,0,0.0,12,541.5357143,0.0,0.008333333,115.7819471,0,11,2,5,3,2,1,1,0,0,612.0357143,13,1
3,135.5,0,0.0,37,1238.375,0.005405405,0.030510511,7.941531532,0,5,2,2,1,2,0,0,0,1,1373.875,40,0
3,63.5,0,0.0,94,4620.088889,0.002150538,0.010752688,0.0,0,12,2,2,1,2,1,0,0,1,4683.588889,97,0
0,0.0,0,0.0,14,502.9166667,0.0,0.021428571,0.0,0,12,1,1,2,1,0,0,0,1,502.9166667,14,0
0,0.0,0,0.0,30,1726.75,0.0,0.015555556,0.0,0,11,2,4,3,2,0,1,0,0,1726.75,30,0
0,0.0,0,0.0,12,136.5,0.016666667,0.033333333,0.0,0,5,2,2,3,3,0,0,0,1,136.5,12,0
1,0.0,0,0.0,16,2007.0,0.01875,0.054166667,0.0,0,11,1,1,3,1,0,0,0,1,2007.0,17,0
6,257.5,0,0.0,37,2533.333333,0.014634146,0.031707317,6.651334683,0,11,2,2,3,1,0,0,0,1,2790.833333,43,1
0,0.0,0,0.0,26,2676.0,0.030769231,0.04556213,0.0,0,5,2,6,2,6,0,0,0,1,2676.0,26,0
0,0.0,0,0.0,8,82.83333333,0.0,0.00625,0.0,0,5,1,1,1,4,1,0,0,1,82.83333333,8,0
1,45.0,0,0.0,13,1610.916667,0.0,0.007142857,0.0,0,3,1,1,1,3,1,1,0,0,1655.916667,14,0
0,0.0,0,0.0,10,250.8,0.0,0.01,0.0,0,3,2,2,4,3,0,0,0,1,250.8,10,0
0,0.0,0,0.0,8,148.5,0.0,0.014285714,0.0,0,12,1,1,1,1,1,0,0,1,148.5,8,0
0,0.0,2,88.6,35,682.1833333,0.0,0.001388889,0.0,0,7,1,1,3,1,0,0,0,1,770.7833333,37,0
13,407.57,0,0.0,146,2650.780526,0.0,0.011184211,0.0,0,10,4,1,1,2,1,0,0,1,3058.350526,159,0
0,0.0,0,0.0,10,231.0,0.12,0.14,0.0,0,5,3,2,2,13,0,0,0,1,231.0,10,0
0,0.0,0,0.0,1,70.5,0.0,0.1,0.0,0,11,2,10,1,3,0,0,0,1,70.5,1,0
0,0.0,0,0.0,5,162.5,0.04,0.073333333,0.0,0,5,3,2,1,3,0,0,0,1,162.5,5,0
5,205.5,1,8.0,37,1683.633333,0.0,0.017261905,4.744206349,0,5,3,2,8,2,1,0,0,1,1897.133333,43,0
3,24.0,0,0.0,35,529.2916667,0.0,0.021621622,0.0,0,11,2,2,1,1,0,0,0,1,553.2916667,38,0
0,0.0,0,0.0,38,1633.833333,0.0,0.007894737,0.0,0,5,2,2,1,1,1,0,0,1,1633.833333,38,0
0,0.0,2,10.0,15,178.0,0.019607843,0.043137255,0.0,0,5,2,2,1,4,0,0,0,1,188.0,17,0
5,62.0,0,0.0,125,1935.335516,0.0,0.008031496,0.0,0,11,4,2,3,3,0,0,0,1,1997.335516,130,0
0,0.0,0,0.0,31,502.9666667,0.012903226,0.04516129,0.0,0,10,2,2,2,1,0,0,0,1,502.9666667,31,0
0,0.0,0,0.0,14,1404.75,0.0,0.021428571,0.0,0,12,2,2,1,2,0,1,0,0,1404.75,14,0
10,196.25,1,46.4,271,12292.46381,0.005995204,0.02001083,0.038034542,0,7,2,2,2,3,1,0,0,1,12535.11381,282,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0,11,2,2,1,1,0,0,0,1,0.0,1,0
3,54.8,1,28.2,24,203.0677778,0.0,0.008,44.35972562,0,6,2,2,1,4,0,0,0,1,286.0677778,28,1
12,248.2285714,0,0.0,66,1158.782857,0.009722222,0.022569444,0.0,0,8,3,2,1,3,0,0,0,1,1407.0114284,78,0
0,0.0,0,0.0,7,355.6666667,0.0,0.038095238,0.0,1,5,1,1,2,2,1,0,0,1,355.6666667,7,0
0,0.0,0,0.0,35,729.2916667,0.0,0.009387755,0.0,0,12,2,2,3,2,0,0,0,1,729.2916667,35,0
15,317.0189394,3,126.75,238,9956.225533,0.0052,0.016955684,6.556237434,0,11,2,4,3,1,1,0,0,1,10399.994472400002,256,1
9,115.4,0,0.0,29,1514.703333,0.005,0.011342593,4.702065533,0,7,3,2,8,1,1,0,0,1,1630.103333,38,0
5,184.3333333,1,108.0,10,558.8,0.0,0.014285714,0.0,0,3,3,2,7,8,0,1,0,0,851.1333333,16,0
0,0.0,0,0.0,2,139.0,0.0,0.1,0.0,0,5,2,2,1,4,0,0,0,1,139.0,2,0
1,5.0,0,0.0,41,764.1333333,0.0,0.014444444,0.0,0,6,2,2,1,4,0,0,0,1,769.1333333,42,0
1,29.2,0,0.0,7,75.6,0.0,0.025,0.0,0,8,1,1,4,2,1,1,0,0,104.8,8,0
10,208.5133333,0,0.0,17,369.1,0.0,0.004,0.0,0,9,3,2,1,6,0,1,0,0,577.6133333,27,0
1,11.0,0,0.0,6,43.7,0.0,0.057142857,0.0,0,10,2,2,1,2,0,0,0,1,54.7,7,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0,5,6,2,3,5,0,0,0,1,0.0,1,0
2,20.2,0,0.0,14,1261.316667,0.0,0.009183673,0.0,0,8,2,2,1,5,0,0,0,1,1281.516667,16,0
1,18.0,1,16.0,33,504.0,0.006060606,0.033333333,0.0,0,5,2,4,1,4,0,0,0,1,538.0,35,0
1,0.0,0,0.0,1,17.2,0.05,0.15,0.0,0,8,2,2,1,5,0,0,0,1,17.2,2,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0,2,2,2,4,1,1,0,0,1,0.0,1,0
0,0.0,0,0.0,20,769.5,0.0,0.052,0.0,0,5,2,2,1,13,0,0,0,1,769.5,20,0
0,0.0,0,0.0,37,1048.980263,0.005555556,0.024074074,0.0,0,11,2,2,7,2,1,0,0,1,1048.980263,37,0
0,0.0,0,0.0,12,592.5,0.0,0.022222222,0.0,0,12,2,2,1,2,0,0,0,1,592.5,12,0
2,41.0,0,0.0,7,139.0,0.022222222,0.055555556,0.0,0,3,2,5,6,2,1,0,0,1,180.0,9,0
0,0.0,0,0.0,4,34.0,0.1,0.15,0.0,0,3,3,2,6,1,0,0,0,1,34.0,4,0
0,0.0,0,0.0,3,395.0,0.0,0.066666667,0.0,0,2,1,1,3,3,0,0,0,1,395.0,3,0
3,150.25,0,0.0,71,2065.838165,0.006103286,0.015796946,0.0,0,11,2,2,1,2,0,0,0,1,2216.088165,74,0
6,200.3333333,0,0.0,9,154.0,0.0,0.030769231,0.0,0,5,1,1,1,1,0,0,0,1,354.3333333,15,0
1,9.0,0,0.0,12,764.75,0.0,0.023076923,9.641076923,0,5,2,2,8,2,0,1,0,0,773.75,13,1
3,30.0,0,0.0,37,518.0,0.0,0.015384615,0.0,0,5,2,10,1,3,0,0,0,1,548.0,40,0
2,7.0,0,0.0,63,2219.866667,0.003174603,0.023129252,0.0,0,11,2,2,4,2,1,0,0,1,2226.866667,65,0
5,168.0,0,0.0,31,1239.083333,0.006666667,0.02,0.0,0,5,3,2,6,13,0,0,0,1,1407.083333,36,0
3,46.9,0,0.0,26,561.4,0.0,0.007142857,53.88782441,0,11,2,5,1,5,0,1,0,0,608.3,29,1
2,31.5,0,0.0,12,402.5,0.0,0.0025,0.0,0,3,2,2,7,1,0,0,0,1,434.0,14,0
0,0.0,0,0.0,2,54.0,0.05,0.15,0.0,0,5,1,1,1,1,0,0,0,1,54.0,2,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0,6,2,2,2,3,0,0,0,1,0.0,2,0
0,0.0,0,0.0,18,1748.0,0.047058824,0.064705882,0.0,0,5,1,1,1,3,0,0,0,1,1748.0,18,0
0,0.0,0,0.0,27,1010.633333,0.0,0.012962963,0.0,0,6,2,2,1,2,0,0,0,1,1010.633333,27,0
4,207.0,0,0.0,31,1592.233333,0.0,0.011574074,57.06546413,0,12,2,2,4,1,0,0,0,1,1799.233333,35,0
6,143.5,2,303.0,67,2199.976786,0.008333333,0.027665354,0.0,0,11,1,1,1,2,1,0,0,1,2646.476786,75,0
0,0.0,0,0.0,5,0.0,0.2,0.2,0.0,0,5,3,2,6,13,0,0,0,1,0.0,5,0
15,677.1911765,0,0.0,152,3561.130212,0.0,0.008686559,5.731607803,0,12,2,2,6,1,0,0,0,1,4238.3213885000005,167,1
0,0.0,0,0.0,6,231.8,0.066666667,0.066666667,0.0,0,10,2,5,3,2,0,0,0,1,231.8,6,0
0,0.0,0,0.0,14,253.1666667,0.014285714,0.04047619,0.0,0,5,3,2,8,13,0,0,0,1,253.1666667,14,0
2,34.0,2,9.0,174,4994.24915,0.006025974,0.015842941,0.0,0,11,2,2,1,8,0,0,0,1,5037.24915,178,0
0,0.0,0,0.0,71,1094.310476,0.0,0.009285714,4.718931118,0,10,4,1,2,2,0,0,0,1,1094.310476,71,0
9,81.0,0,0.0,34,1219.113725,0.007017544,0.022556391,9.517421053,0,3,3,2,3,1,0,0,0,1,1300.113725,43,1
0,0.0,0,0.0,14,406.8666667,0.0,0.007142857,0.0,0,3,2,4,1,1,0,0,0,1,406.8666667,14,0
0,0.0,0,0.0,17,601.0333333,0.062745098,0.092156863,18.87145759,0,8,3,2,3,1,0,0,0,1,601.0333333,17,1
0,0.0,2,15.2,19,1227.153333,0.00952381,0.04399093,0.0,0,9,1,1,1,2,1,0,0,1,1242.353333,21,0
0,0.0,0,0.0,41,3389.8,0.032478632,0.05019425,0.0,0,9,2,4,3,1,0,0,0,1,3389.8,41,0
0,0.0,0,0.0,6,399.0,0.0,0.033333333,0.0,0,5,4,2,4,4,0,0,0,1,399.0,6,0
3,33.2,0,0.0,10,278.4333333,0.007142857,0.026190476,32.70034468,0,7,2,2,6,1,0,0,0,1,311.6333333,13,1
0,0.0,0,0.0,113,5178.531731,0.003896104,0.030191572,0.0,0,11,2,2,3,2,0,0,0,1,5178.531731,113,1
4,116.0,1,8.0,59,1828.774603,0.003874092,0.023361582,26.93792373,0,5,2,2,7,6,0,0,0,1,1952.774603,64,0
1,27.2,0,0.0,9,396.0,0.0,0.02,0.0,0,11,2,4,1,2,0,0,0,1,423.2,10,0
9,354.2916667,0,0.0,79,4409.3,0.007228916,0.011546722,12.07905093,0,11,3,2,2,3,0,0,0,1,4763.5916667,88,1
0,0.0,0,0.0,31,445.625,0.019354839,0.030322581,0.0,0,11,2,2,2,3,0,0,0,1,445.625,31,0
2,37.0,0,0.0,7,139.3333333,0.0,0.011111111,0.0,0,3,3,2,7,8,1,1,0,0,176.3333333,9,0
0,0.0,0,0.0,11,631.4,0.054545455,0.048484848,0.0,0,8,1,1,1,3,0,0,0,1,631.4,11,0
5,105.5,0,0.0,16,733.252381,0.0,0.006862745,0.0,0,5,3,2,1,6,0,1,0,0,838.752381,21,0
0,0.0,0,0.0,5,74.5,0.0,0.08,0.0,0,5,1,1,1,3,0,0,0,1,74.5,5,0
2,287.5,2,12.5,9,979.0,0.01025641,0.041025641,0.0,0,10,1,1,4,3,0,0,0,1,1279.0,13,0
3,89.6,0,0.0,57,1721.906667,0.0,0.005932203,204.0079491,0,11,2,2,1,4,1,0,0,1,1811.506667,60,1
9,189.1098485,3,39.0,73,3059.013889,0.012345679,0.024897119,16.74209908,0,11,2,2,3,2,1,0,0,1,3287.1237375,85,1
14,603.9,2,52.4,46,1760.657143,0.01010929,0.0254213,2.006032937,0,9,1,1,6,4,1,0,0,1,2416.957143,62,0
0,0.0,0,0.0,18,1217.85,0.0,0.020833333,0.0,0,5,2,5,1,4,0,0,0,1,1217.85,18,0
2,96.0,0,0.0,5,122.0,0.028571429,0.05,0.0,0,5,1,1,1,15,1,0,0,1,218.0,7,0
0,0.0,0,0.0,3,78.0,0.0,0.066666667,0.0,0,2,1,2,6,6,1,0,0,1,78.0,3,0
1,12.0,0,0.0,99,4097.708838,0.002061856,0.013745704,0.0,0,11,2,2,3,2,0,0,0,1,4109.708838,100,0
1,159.2,0,0.0,21,526.5,0.0,0.009090909,0.0,0,8,3,2,1,1,1,0,0,1,685.7,22,0
0,0.0,0,0.0,21,517.4238095,0.019047619,0.025,0.0,0,3,2,5,2,1,0,0,0,1,517.4238095,21,0
0,0.0,0,0.0,38,907.943254,0.0,0.005405405,23.6645871,0,12,2,2,1,2,0,0,0,1,907.943254,38,1
12,203.28,4,241.7,47,1975.125,0.003636364,0.015186147,0.0,0,11,4,2,4,2,0,0,0,1,2420.105,63,0
0,0.0,0,0.0,12,309.3666667,0.014285714,0.019047619,14.37785831,0,9,3,2,1,6,0,1,0,0,309.3666667,12,1
0,0.0,0,0.0,49,1023.96,0.034693878,0.057823129,0.0,0,8,2,2,3,3,0,0,0,1,1023.96,49,0
0,0.0,0,0.0,2,70.5,0.0,0.05,0.0,0,12,3,2,7,2,0,0,1,0,70.5,2,0
4,94.25,3,79.5,77,3719.643711,0.002469136,0.010684624,14.96948769,0,11,3,2,3,3,0,0,0,1,3893.393711,84,1
0,0.0,0,0.0,6,53.0,0.0,0.06,0.0,0,3,2,2,7,3,1,0,0,1,53.0,6,0
3,120.0,0,0.0,5,198.0,0.0,0.014285714,0.0,0,5,3,3,4,2,1,1,0,0,318.0,8,0
0,0.0,0,0.0,15,304.1666667,0.0,0.04,0.0,0,5,2,2,1,3,1,0,0,1,304.1666667,15,0
4,53.75,0,0.0,41,1130.80754,0.019047619,0.018783069,0.0,0,12,3,2,1,2,0,0,0,1,1184.55754,45,0
0,0.0,0,0.0,3,17.0,0.0,0.033333333,0.0,0,3,1,1,1,3,0,0,0,1,17.0,3,0
2,33.5,0,0.0,23,398.4,0.0,0.017391304,0.0,0,12,2,2,3,6,0,0,0,1,431.9,25,0
9,441.85,0,0.0,122,2577.449603,0.0,0.010463332,75.27712913,0,11,1,1,1,2,0,0,0,1,3019.299603,131,1
2,117.0,0,0.0,13,309.9333333,0.0,0.013333333,0.0,0,3,2,2,2,2,0,1,0,0,426.9333333,15,0
1,143.0,4,48.0,16,333.75,0.0,0.003333333,0.0,0,3,1,1,1,2,0,1,0,0,524.75,21,0
0,0.0,0,0.0,27,701.9,0.007407407,0.028395062,0.0,0,8,3,2,7,6,0,0,0,1,701.9,27,0
0,0.0,0,0.0,21,1148.5,0.0,0.019047619,0.0,0,5,2,4,8,4,1,0,0,1,1148.5,21,0
1,8.0,1,101.0,12,205.9761905,0.015384615,0.024358974,0.0,0,3,2,4,3,1,0,0,0,1,314.97619050000003,14,0
0,0.0,0,0.0,13,748.2333333,0.0,0.0,0.0,0,10,1,1,1,2,0,0,0,1,748.2333333,13,0
3,41.5,0,0.0,5,68.75,0.0,0.0375,0.0,0,11,1,2,1,8,0,1,0,0,110.25,8,0
8,377.5128205,3,265.0,60,2062.890972,0.014009662,0.026580162,1.70506715,0,3,1,1,4,2,0,0,0,1,2705.4037925,71,1
0,0.0,0,0.0,42,1185.666667,0.0,0.004761905,0.0,0,3,2,2,1,1,0,0,0,1,1185.666667,42,0
0,0.0,0,0.0,9,389.0,0.122222222,0.122222222,0.0,0,5,3,2,2,13,0,0,0,1,389.0,9,0
10,183.75,1,15.0,70,2860.5,0.009876543,0.025308642,8.488518519,0,5,4,1,4,3,1,0,0,1,3059.25,81,0
0,0.0,0,0.0,4,213.5,0.0,0.1,0.0,0,12,2,10,9,1,0,0,0,1,213.5,4,0
3,35.2,0,0.0,44,1535.666667,0.012765957,0.014184397,17.21022568,0,7,1,1,1,3,0,0,0,1,1570.866667,47,0
3,45.8,0,0.0,63,2435.697531,0.00952381,0.017460317,0.0,0,7,3,2,4,3,0,0,0,1,2481.497531,66,0
4,26.0,0,0.0,18,727.6190476,0.0,0.013333333,0.0,0,5,2,2,5,3,1,1,0,0,753.6190476,22,0
0,0.0,0,0.0,21,1077.25,0.019047619,0.047619048,0.0,0,11,3,2,1,10,0,0,0,1,1077.25,21,0
12,1098.5,1,0.0,115,6367.506345,0.016,0.030930013,0.0,0,11,1,1,1,3,0,0,0,1,7466.006345,128,1
0,0.0,0,0.0,18,636.5,0.0,0.027777778,0.0,0,12,2,2,3,2,0,0,0,1,636.5,18,0
0,0.0,0,0.0,8,186.5,0.0,0.025,0.0,0,3,2,2,3,3,1,0,0,1,186.5,8,0
17,698.1333333,1,9.0,83,4306.612355,0.001075269,0.019375648,0.0,0,10,7,1,2,1,1,0,0,1,5013.7456883,101,1
4,65.16666667,0,0.0,31,736.7833333,0.0,0.008823529,0.0,0,5,2,2,8,3,0,0,0,1,801.94999997,35,0
0,0.0,2,139.75,141,4567.942696,0.002944942,0.02119383,0.0,0,12,2,5,3,2,0,0,0,1,4707.692696,143,0
1,7.0,0,0.0,27,1739.575,0.038095238,0.06037037,0.0,0,7,2,2,7,1,0,0,0,1,1746.575,28,0
0,0.0,0,0.0,11,547.5,0.018181818,0.024747475,0.0,1,5,3,3,3,1,1,0,0,1,547.5,11,0
0,0.0,0,0.0,9,470.0,0.0375,0.066666667,0.0,0,12,2,4,1,1,0,0,0,1,470.0,9,0
4,49.0,0,0.0,17,283.7916667,0.0,0.030952381,0.0,0,12,2,2,1,13,1,0,0,1,332.7916667,21,0
0,0.0,0,0.0,10,279.3333333,0.02,0.025,0.0,0,11,3,2,9,2,0,1,0,0,279.3333333,10,0
0,0.0,0,0.0,20,381.0,0.045,0.075,0.0,0,6,1,1,2,3,0,0,0,1,381.0,20,0
11,169.8833333,2,160.4,25,489.15,0.0125,0.0171875,0.0,0,8,3,2,3,5,1,0,0,1,819.4333333,38,0
0,0.0,0,0.0,19,753.3,0.0,0.002222222,0.0,0,8,2,4,1,4,0,0,0,1,753.3,19,0
0,0.0,0,0.0,4,6.0,0.1,0.15,0.0,0,5,2,2,3,13,0,0,0,1,6.0,4,0
1,43.0,0,0.0,38,1348.7,0.0,0.028376068,2.561538462,0,5,2,6,1,1,0,0,0,1,1391.7,39,0
1,0.0,1,46.5,22,671.8666667,0.017391304,0.02057971,0.0,0,11,3,2,7,10,0,0,0,1,718.3666667,24,0
8,269.0,0,0.0,33,1109.883333,0.013888889,0.027742165,0.0,0,3,1,1,4,1,0,0,0,1,1378.883333,41,0
0,0.0,0,0.0,24,530.0,0.0,0.01,0.0,0,5,2,6,3,4,1,0,0,1,530.0,24,0
0,0.0,0,0.0,5,270.5833333,0.04,0.07,0.0,0,12,1,1,5,8,1,0,0,1,270.5833333,5,0
1,125.0,0,0.0,24,677.3333333,0.0,0.032,0.0,0,11,3,2,8,1,0,0,0,1,802.3333333,25,0
0,0.0,0,0.0,21,1128.583333,0.0,0.013043478,3.685400817,0,12,2,2,1,2,0,0,0,1,1128.583333,21,0
0,0.0,0,0.0,36,777.2175325,0.029166667,0.018068783,0.0,1,5,1,1,7,3,1,0,0,1,777.2175325,36,0
3,92.6,0,0.0,9,626.6,0.0,0.024242424,0.0,0,11,2,2,5,2,1,0,0,1,719.2,12,0
0,0.0,0,0.0,29,873.75,0.0,0.031034483,0.0,0,11,2,2,5,2,1,0,0,1,873.75,29,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0,3,2,2,8,1,0,0,0,1,0.0,1,0
0,0.0,0,0.0,5,249.0,0.0,0.04,0.0,0,5,2,2,1,6,0,0,0,1,249.0,5,0
4,65.68,1,42.4,12,285.68,0.015384615,0.038461538,0.0,0,8,2,6,4,3,1,0,0,1,393.76,17,0
3,115.0,0,0.0,6,132.75,0.0,0.022222222,0.0,0,12,1,1,7,2,1,1,0,0,247.75,9,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0,2,4,2,1,3,0,0,0,1,0.0,1,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0,5,2,2,9,4,0,0,0,1,0.0,1,0
10,225.45,0,0.0,60,1449.608333,0.004545455,0.011320346,0.0,0,12,2,2,4,1,0,0,0,1,1675.058333,70,0
0,0.0,0,0.0,20,497.0,0.015,0.045416667,0.0,0,5,3,2,1,1,0,0,0,1,497.0,20,0
0,0.0,0,0.0,12,282.75,0.016666667,0.052777778,0.0,0,11,2,2,1,13,0,0,0,1,282.75,12,0
2,38.0,0,0.0,77,1230.312302,0.0,0.003492063,79.0,0,5,2,4,4,2,0,0,0,1,1268.312302,79,0
0,0.0,0,0.0,4,298.0,0.1,0.15,0.0,0,3,2,2,1,13,0,0,0,1,298.0,4,0
18,261.1619048,0,0.0,58,1992.717308,0.008955224,0.015829187,0.0,0,11,3,2,6,2,0,0,0,1,2253.8792128,76,0
0,0.0,0,0.0,4,105.0,0.0,0.025,0.0,0,2,1,1,1,4,0,0,0,1,105.0,4,0
1,0.0,0,0.0,28,219.8,0.0,0.037931034,0.0,0,11,2,2,1,1,1,0,0,1,219.8,29,0
0,0.0,0,0.0,37,1138.5,0.0,0.013513514,0.0,0,3,2,2,1,8,0,0,0,1,1138.5,37,0
1,55.0,2,18.0,9,548.0,0.0,0.04,17.2704,0,5,2,4,3,4,0,0,0,1,621.0,12,1
0,0.0,1,108.8,10,322.3666667,0.0,0.009090909,61.80843596,0,11,2,5,4,2,0,0,0,1,431.1666667,11,1
1,78.0,1,14.0,37,935.5571429,0.0,0.027027027,67.73686486,0,5,2,2,1,3,0,0,0,1,1027.5571429,39,0
4,52.0,0,0.0,16,360.0,0.0,0.010526316,0.0,0,5,2,2,1,16,0,1,0,0,412.0,20,0
0,0.0,0,0.0,4,56.5,0.05,0.1,0.0,0,5,1,1,1,3,0,0,0,1,56.5,4,0
0,0.0,0,0.0,13,427.3,0.0,0.038461538,0.0,0,9,2,5,1,1,0,0,0,1,427.3,13,0
1,19.0,1,14.0,74,2408.579762,0.0,0.016621622,0.0,0,11,2,2,1,2,0,0,0,1,2441.579762,76,0
